order_id,order_time,delivery_time,restaurant,cuisine,total_amount,rating,location,city,ordered_qty,book_table,online_order,distance_km
ORD_1125,2023-10-15 03:49:00,,McD,North Indian,79.5,NEW,JP Nagar,bengaluru,3,Yes,,
ORD_1126,2023-10-01 11:00:00,,Sushi Zen,Mughlai,7.89,4.0/5,BTM Layout,bengaluru,8,No,,
ORD_1127,2023-11-20 14:31:00,,Burger King,Japanese,72.82,4.0/5,Indiranagar,bengaluru,4,Yes,,
ORD_1128,2023-11-18 07:27:00,,Taco Bell,Japanese,77.1,3.0 / 5,Banashankari,bengaluru,2,Yes,,
ORD_1129,2023-10-27 19:49:00,,Sushi Zen,Biryani,59.02,NEW,Basavanagudi,bengaluru,1,,,
ORD_1130,2023-11-18 07:55:00,2023-11-18 08:19:00,Nandhini,South Indian,29.66,2.9/5,Marthahalli,Bnegaluru,1,No,Yes,9.29
ORD_1131,2023-12-16 01:38:00,,Nandhini,Indian,37.37,NEW,Marthahalli,Bnegaluru,3,No,,
ORD_1132,2023-12-29 08:42:00,,Nandhini,Biryani,105.06,4.0/5,JP Nagar,Bnegaluru,1,Yes,,
ORD_1133,2023-11-19 18:55:00,,Corner House,Mughlai,48.58,4.0/5,Banashankari,Bnegaluru,8,,,
ORD_1134,2023-12-04 11:25:00,,Toit,Fast Food,39.86,3.0 / 5,Marthahalli,bengaluru,5,Yes,,
ORD_1135,2023-12-11 10:57:00,,Taco Bell,Chinese,138.75,4.0/5,Banashankari,Bnegaluru,8,No,,
ORD_1136,2023-11-18 04:18:00,2023-11-18 05:08:00,Empire Restaurant,Mexican,65.69,4.0/5,Koramangala,Bengaluru,8,,Yes,2.63
ORD_1137,2023-12-15 03:42:00,,Vidyarthi Bhavan,South Indian,39.84,,Jayanagar,Bengaluru ,5,,No,
ORD_1138,2023-11-12 01:01:00,,Empire Restaurant,North Indian,73.63,3.0 / 5,Koramangala,Bnegaluru,8,,,
ORD_1139,2023-11-28 11:46:00,,Vidyarthi Bhavan,South Indian,114.38,NEW,Indiranagar,Bengaluru ,2,,No,
ORD_1140,2023-12-29 14:40:00,,Corner House,Japanese,102.82,3.0 / 5,JP Nagar,Bnegaluru,6,Yes,,
ORD_1141,2023-12-07 21:04:00,,Truffles,Coffee,97.83,3.0 / 5,RR Nagar,Bengaluru,6,,,
ORD_1142,2023-10-07 06:07:00,,Truffles,Desserts,17.28,NEW,Whitefield,Bengaluru ,4,,,
ORD_1143,2023-12-08 05:25:00,,Empire Restaurant,Indian,99.93,3.0 / 5,Electronic City,Bnegaluru,5,No,,
ORD_1144,2023-10-18 06:53:00,,Pizza Hut,Desserts,60.83,3.0/5,RR Nagar,Bengaluru ,8,Yes,No,
ORD_1145,2023-12-15 23:47:00,,McD,Mexican,38.15,4.0/5,Kengeri,bengaluru,2,No,,
ORD_1146,2023-12-05 23:16:00,,Sushi Zen,North Indian,97.78,3.0 / 5,Jayanagar,bengaluru,1,Yes,,
ORD_1147,2023-12-07 19:59:00,,Toit,Chinese,140.05,3.3/5,Basavanagudi,Bengaluru ,6,,,
ORD_1148,2023-11-15 17:56:00,,Vidyarthi Bhavan,Japanese,73.57,NEW,Whitefield,Bnegaluru,7,Yes,,
ORD_1149,2023-12-27 04:09:00,2023-12-27 04:48:00,Starbucks,Japanese,143.05,3.0 / 5,Whitefield,Bnegaluru,6,,Yes,11.28
ORD_1150,2023-11-26 10:23:00,,Taco Bell,Indian,106.38,4.0/5,Koramangala,Bengaluru,8,Yes,,
ORD_1151,2023-11-08 09:03:00,,Burger King,Biryani,142.41,3.0 / 5,Jayanagar,Bnegaluru,8,,,
ORD_1152,2023-11-06 15:43:00,,Starbucks,Mughlai,26.32,3.0 / 5,BTM Layout,Bengaluru,3,Yes,,
ORD_1153,2023-11-03 12:27:00,,Vidyarthi Bhavan,Fast Food,81.16,,RR Nagar,Bnegaluru,2,No,,
ORD_1154,2023-10-04 01:31:00,,Empire Restaurant,Mexican,125.44,2.0/5,RR Nagar,Bnegaluru,8,,,
ORD_1155,2023-11-10 03:46:00,,Starbucks,Indian,8.1,3.0 / 5,Jayanagar,Bnegaluru,7,,,
ORD_1156,2023-12-09 22:12:00,,Meghana Foods,Italian,7.39,NEW,Banashankari,Bnegaluru,2,Yes,,
ORD_1157,2023-12-25 12:16:00,2023-12-25 12:56:00,Mainland China,Biryani,74.91,4.0/5,Kengeri,bengaluru,1,No,Yes,1.07
ORD_1158,2023-12-05 04:17:00,2023-12-05 05:21:00,Corner House,Indian,125.42,2.0/5,Koramangala,Bengaluru ,3,,Yes,4.77
ORD_1159,2023-12-14 01:19:00,,Toit,Mughlai,93.11,,Indiranagar,bengaluru,2,,No,
ORD_1160,2023-11-28 02:26:00,2023-11-28 03:30:00,Toit,Fast Food,33.64,2.4/5,Whitefield,Bengaluru,7,,Yes,13.35
ORD_1161,2023-11-26 17:46:00,,Corner House,Chinese,48.58,NEW,Koramangala,Bengaluru ,1,Yes,,
ORD_1162,2023-12-03 22:40:00,2023-12-03 23:16:00,McD,South Indian,115.21,3.0 / 5,JP Nagar,Bengaluru ,8,Yes,Yes,14.32
ORD_1163,2023-12-19 19:23:00,,Leon Grill,Japanese,72.12,3.0 / 5,RR Nagar,Bengaluru ,6,Yes,,
ORD_1164,2023-12-24 18:24:00,,Truffles,South Indian,49.66,NEW,Jayanagar,Bengaluru ,5,,No,
ORD_1165,2023-11-24 21:24:00,,Empire Restaurant,Biryani,66.1,2.3/5,Marthahalli,Bengaluru ,4,Yes,,
ORD_1166,2023-11-24 12:30:00,,Truffles,Japanese,52.29,4.0/5,BTM Layout,Bnegaluru,5,,,
ORD_1167,2023-11-27 09:31:00,,Taco Bell,Chinese,53.47,,Hebbal,Bengaluru,8,Yes,,
ORD_1168,2023-10-17 06:30:00,,Nandhini,Italian,88.34,4.0/5,RR Nagar,bengaluru,6,No,,
ORD_1169,2023-10-15 05:19:00,2023-10-15 05:57:00,Nandhini,Biryani,137.92,NEW,Basavanagudi,Bengaluru,6,,Yes,9.32
ORD_1170,2023-11-07 11:18:00,2023-11-07 12:10:00,Burger King,Fast Food,22.47,3.0 / 5,Kengeri,Bengaluru ,5,No,Yes,5.42
ORD_1171,2023-10-31 00:03:00,,Toit,Biryani,28.02,3.9/5,Whitefield,bengaluru,4,,No,
ORD_1172,2023-12-01 07:07:00,,Nandhini,Coffee,72.52,4.0/5,Whitefield,Bnegaluru,4,Yes,No,
ORD_1173,2023-12-18 00:25:00,2023-12-18 01:14:00,Pizza Hut,Indian,124.55,4.4/5,Hebbal,Bnegaluru,1,Yes,Yes,9.94
ORD_1174,2023-10-05 19:47:00,,Corner House,Biryani,81.45,4.8/5,Kengeri,Bengaluru,6,,No,
ORD_1175,2023-12-24 23:08:00,,Toit,South Indian,62.44,,RR Nagar,Bengaluru ,8,,,
ORD_1176,2023-12-18 17:15:00,,Pizza Hut,South Indian,9.79,NEW,Hebbal,Bengaluru,4,Yes,,
ORD_1177,2023-12-24 02:13:00,,Mainland China,Italian,102.8,4.0/5,Koramangala,bengaluru,8,,,
ORD_1178,2023-10-02 14:52:00,,Burger King,Chinese,66.19,3.3/5,Banashankari,Bnegaluru,2,,,
ORD_1179,2023-12-06 12:47:00,,Mainland China,South Indian,64.04,3.0 / 5,Malleshwaram,Bengaluru,8,,No,
ORD_1180,2023-12-21 01:12:00,,Starbucks,Biryani,85.61,4.0/5,Jayanagar,bengaluru,5,Yes,,
ORD_1181,2023-12-17 02:05:00,,Leon Grill,Indian,34.78,4.0/5,Whitefield,Bengaluru,7,,,
ORD_1182,2023-11-04 04:10:00,,Meghana Foods,Chinese,120.82,NEW,Jayanagar,bengaluru,5,No,,
ORD_1183,2023-12-27 11:24:00,,Pizza Hut,Japanese,95.64,4.0/5,Koramangala,Bengaluru,5,Yes,,
ORD_1184,2023-10-26 08:08:00,,McD,Continental,141.56,4.0/5,Malleshwaram,Bnegaluru,6,,No,
ORD_1185,2023-12-11 03:42:00,,McD,Fast Food,46.31,3.0 / 5,Electronic City,Bnegaluru,8,,No,
ORD_1186,2023-11-14 23:42:00,,Mainland China,Japanese,80.69,,JP Nagar,bengaluru,4,,,
ORD_1187,2023-11-10 11:21:00,,Burger King,Desserts,7.67,,Kengeri,Bnegaluru,2,,,
ORD_1188,2023-12-14 20:28:00,2023-12-14 21:26:00,Toit,Italian,133.41,4.0/5,Hebbal,bengaluru,7,Yes,Yes,7.38
ORD_1189,2023-10-03 22:40:00,,Empire Restaurant,Continental,59.12,,Electronic City,Bengaluru,7,Yes,,
ORD_1190,2023-12-03 13:26:00,,Nandhini,Desserts,136.85,NEW,Koramangala,Bnegaluru,8,,,
ORD_1191,2023-11-22 04:35:00,,McD,Desserts,108.83,4.0/5,Electronic City,Bnegaluru,6,No,,
ORD_1192,2023-11-05 18:13:00,,Meghana Foods,Coffee,89.62,3.0 / 5,JP Nagar,bengaluru,7,Yes,,
ORD_1193,2023-11-20 15:57:00,,Nandhini,Italian,21.87,4.7/5,Whitefield,Bengaluru,8,,,
ORD_1194,2023-12-24 00:51:00,,Starbucks,Biryani,109.09,4.0/5,Malleshwaram,Bengaluru,8,Yes,No,
ORD_1195,2023-10-25 19:58:00,,Empire Restaurant,Chinese,14.71,3.0 / 5,Indiranagar,Bengaluru,3,Yes,,
ORD_1196,2023-10-05 08:09:00,,Taco Bell,Mughlai,84.1,4.0/5,Malleshwaram,bengaluru,6,,,
ORD_1197,2023-10-16 17:41:00,2023-10-16 18:42:00,Truffles,Coffee,108.36,3.0 / 5,Whitefield,Bnegaluru,1,No,Yes,8.96
ORD_1198,2023-12-30 00:58:00,2023-12-30 01:45:00,Leon Grill,Fast Food,24.49,NEW,Basavanagudi,bengaluru,3,Yes,Yes,11.58
ORD_1199,2023-12-16 21:53:00,2023-12-16 22:24:00,Starbucks,Chinese,103.46,4.0/5,HSR Layout,Bengaluru,3,,Yes,6.8
ORD_1200,2023-12-06 12:39:00,,Sushi Zen,Italian,108.98,,JP Nagar,bengaluru,2,No,No,
ORD_1201,2023-11-18 15:36:00,,Burger King,Continental,123.93,,HSR Layout,Bnegaluru,2,Yes,,
ORD_1202,2023-11-05 03:02:00,,Starbucks,Coffee,14.47,,Jayanagar,bengaluru,4,Yes,No,
ORD_1203,2023-11-29 23:33:00,,Meghana Foods,Fast Food,103.82,3.7/5,Jayanagar,Bnegaluru,6,,,
ORD_1204,2023-11-27 00:18:00,,Corner House,Japanese,26.17,NEW,Koramangala,Bengaluru ,8,No,No,
ORD_1205,2023-10-26 04:01:00,,McD,Japanese,44.2,3.0 / 5,Indiranagar,Bengaluru ,8,,,
ORD_1206,2023-11-01 20:14:00,,Truffles,Coffee,23.9,,Marthahalli,bengaluru,3,Yes,No,
ORD_1207,2023-11-22 12:29:00,,Taco Bell,Indian,58.42,NEW,Indiranagar,bengaluru,6,,,
ORD_1208,2023-10-23 18:13:00,,Starbucks,Desserts,28.26,NEW,Hebbal,Bengaluru,3,,No,
ORD_1209,2023-10-12 20:43:00,,Burger King,Indian,41.26,4.9/5,BTM Layout,bengaluru,1,,,
ORD_1210,2023-12-16 14:59:00,,Vidyarthi Bhavan,North Indian,98.93,4.0/5,Koramangala,Bengaluru ,2,,,
ORD_1211,2023-10-01 15:38:00,,Mainland China,South Indian,60.37,,BTM Layout,Bengaluru ,8,Yes,,
ORD_1212,2023-11-22 20:16:00,,Taco Bell,South Indian,35.1,4.0/5,Jayanagar,Bnegaluru,7,,,
ORD_1213,2023-11-29 00:25:00,,Vidyarthi Bhavan,South Indian,71.64,,RR Nagar,Bengaluru,4,Yes,No,
ORD_1214,2023-10-30 19:21:00,,Meghana Foods,Desserts,98.43,2.2/5,Basavanagudi,Bnegaluru,2,No,,
ORD_1215,2023-12-04 02:58:00,,Mainland China,Mughlai,131.86,NEW,HSR Layout,Bengaluru ,6,Yes,,
ORD_1216,2023-10-11 23:51:00,,Burger King,Mughlai,93.71,NEW,HSR Layout,Bengaluru ,7,Yes,No,
ORD_1217,2023-10-27 04:25:00,,Sushi Zen,Chinese,123.39,3.0 / 5,Marthahalli,Bnegaluru,1,No,,
ORD_1218,2023-11-20 19:12:00,2023-11-20 19:31:00,Meghana Foods,Mexican,35.97,3.0 / 5,JP Nagar,Bengaluru ,3,Yes,Yes,11.48
ORD_1219,2023-12-22 01:01:00,,Burger King,Fast Food,122.09,,Malleshwaram,Bengaluru ,5,,,
ORD_1220,2023-11-16 14:07:00,,Toit,Fast Food,120.73,4.0/5,Kengeri,Bengaluru,7,Yes,,
ORD_1221,2023-10-27 19:36:00,,Truffles,Coffee,125.36,NEW,Electronic City,bengaluru,5,Yes,,
ORD_1222,2023-11-27 11:37:00,2023-11-27 11:52:00,Nandhini,Biryani,45.01,,Electronic City,Bnegaluru,3,,Yes,5.32
ORD_1223,2023-10-27 18:12:00,,Burger King,South Indian,83.9,,Jayanagar,bengaluru,7,No,,
ORD_1224,2023-12-02 17:22:00,,Mainland China,South Indian,39.25,4.0/5,Kengeri,Bengaluru,8,No,No,
ORD_1225,2023-10-05 09:35:00,,Burger King,South Indian,118.26,3.2/5,BTM Layout,Bnegaluru,7,No,,
ORD_1226,2023-10-08 12:59:00,,Starbucks,Fast Food,87.96,3.1/5,Basavanagudi,Bengaluru ,3,No,,
ORD_1227,2023-11-27 10:57:00,,Taco Bell,Fast Food,24.28,2.6/5,Malleshwaram,bengaluru,3,Yes,No,
ORD_1228,2023-12-01 11:28:00,2023-12-01 12:15:00,Corner House,Continental,95.47,3.0 / 5,Basavanagudi,bengaluru,7,,Yes,9.01
ORD_1229,2023-11-06 04:26:00,2023-11-06 04:46:00,Taco Bell,Biryani,109.43,,Malleshwaram,Bengaluru,3,No,Yes,5.06
ORD_1230,2023-12-12 02:42:00,2023-12-12 02:58:00,Mainland China,Coffee,98.42,,RR Nagar,Bnegaluru,3,Yes,Yes,14.75
ORD_1231,2023-11-30 15:28:00,2023-11-30 15:43:00,Corner House,North Indian,124.23,3.0 / 5,Electronic City,Bnegaluru,1,No,Yes,10.37
ORD_1232,2023-10-10 10:51:00,,Mainland China,Desserts,43.79,,Hebbal,bengaluru,3,,,
ORD_1233,2023-11-26 21:13:00,,Mainland China,Indian,28.8,3.0 / 5,Koramangala,Bnegaluru,3,No,,
ORD_1234,2023-11-21 03:53:00,2023-11-21 04:46:00,Corner House,Italian,35.7,NEW,Hebbal,bengaluru,1,,Yes,12.62
ORD_1235,2023-11-20 13:37:00,2023-11-20 14:23:00,Starbucks,Japanese,127.97,3.0 / 5,BTM Layout,Bengaluru ,1,No,Yes,7.59
ORD_1236,2023-10-26 07:14:00,2023-10-26 07:29:00,Truffles,Biryani,62.49,3.0 / 5,Banashankari,Bengaluru ,1,No,Yes,8.93
ORD_1237,2023-11-18 22:02:00,,McD,Desserts,132.22,2.8/5,Hebbal,bengaluru,1,No,,
ORD_1238,2023-12-23 14:20:00,,Meghana Foods,Mughlai,121.0,3.0 / 5,Kengeri,bengaluru,2,No,No,
ORD_1239,2023-10-30 22:12:00,,Truffles,North Indian,136.4,,Kengeri,Bengaluru,2,Yes,,
ORD_1240,2023-11-24 21:46:00,,Meghana Foods,Biryani,51.28,4.2/5,Banashankari,Bengaluru,8,No,No,
ORD_1241,2023-12-19 00:14:00,2023-12-19 00:53:00,Mainland China,Biryani,89.58,3.0 / 5,Indiranagar,Bengaluru ,3,No,Yes,4.13
ORD_1242,2023-10-05 09:05:00,,Empire Restaurant,Mughlai,145.13,NEW,Banashankari,Bnegaluru,4,,No,
ORD_1243,2023-10-05 23:04:00,2023-10-05 23:28:00,Starbucks,North Indian,17.88,3.0 / 5,Koramangala,Bengaluru,3,,Yes,7.58
ORD_1244,2023-12-16 20:28:00,,McD,Chinese,145.87,,Banashankari,Bengaluru ,5,,,
ORD_1245,2023-11-01 20:25:00,,Truffles,Biryani,21.36,4.8/5,Marthahalli,bengaluru,2,Yes,,
ORD_1246,2023-11-21 14:55:00,,Starbucks,Italian,27.17,NEW,Koramangala,Bnegaluru,3,No,,
ORD_1247,2023-12-24 09:25:00,,Burger King,South Indian,31.06,NEW,Koramangala,Bnegaluru,3,Yes,,
ORD_1248,2023-11-13 18:09:00,2023-11-13 18:34:00,Vidyarthi Bhavan,North Indian,134.42,2.8/5,Indiranagar,Bengaluru ,7,No,Yes,8.36
ORD_1249,2023-12-04 07:08:00,,McD,Coffee,26.37,3.4/5,Marthahalli,bengaluru,2,Yes,,
ORD_1250,2023-12-28 08:12:00,,Truffles,Desserts,142.37,4.0/5,Koramangala,bengaluru,6,No,,
ORD_1251,2023-10-14 03:52:00,,Pizza Hut,Japanese,72.79,NEW,Koramangala,Bnegaluru,7,Yes,,
ORD_1252,2023-10-13 05:29:00,,Nandhini,Mexican,131.37,4.8/5,Whitefield,Bengaluru,1,,,
ORD_1253,2023-12-04 19:51:00,,McD,Mughlai,96.71,3.2/5,JP Nagar,Bengaluru,4,,,
ORD_1254,2023-12-21 08:49:00,,Burger King,Chinese,143.49,4.0/5,Whitefield,Bnegaluru,1,,No,
ORD_1255,2023-12-26 00:13:00,,Mainland China,Italian,20.65,4.0/5,Banashankari,Bengaluru ,6,Yes,,
ORD_1256,2023-10-29 09:15:00,2023-10-29 09:34:00,Vidyarthi Bhavan,Coffee,116.53,NEW,HSR Layout,bengaluru,2,,Yes,10.65
ORD_1257,2023-12-06 19:33:00,2023-12-06 20:17:00,Starbucks,South Indian,126.92,3.0 / 5,Whitefield,Bnegaluru,6,,Yes,3.85
ORD_1258,2023-12-03 20:04:00,,Corner House,Mughlai,47.75,4.0/5,Jayanagar,bengaluru,1,,,
ORD_1259,2023-10-28 03:44:00,,Burger King,Mughlai,145.36,3.0 / 5,RR Nagar,Bengaluru,4,,,
ORD_1260,2023-10-21 10:45:00,,Sushi Zen,Mexican,50.3,,Hebbal,Bengaluru,7,Yes,No,
ORD_1261,2023-12-23 08:53:00,,Corner House,Continental,53.32,3.0 / 5,Electronic City,bengaluru,8,,,
ORD_1262,2023-12-15 19:05:00,,Starbucks,Mughlai,107.24,NEW,Hebbal,bengaluru,6,Yes,,
ORD_1263,2023-11-20 16:16:00,2023-11-20 16:34:00,Empire Restaurant,Fast Food,60.33,,Indiranagar,bengaluru,7,,Yes,4.36
ORD_1264,2023-12-12 15:34:00,2023-12-12 16:12:00,Taco Bell,Fast Food,67.88,,Banashankari,bengaluru,3,Yes,Yes,3.72
ORD_1265,2023-10-13 03:17:00,,Meghana Foods,South Indian,114.02,3.0 / 5,Hebbal,Bengaluru,4,No,,
ORD_1266,2023-11-12 21:09:00,,Starbucks,Fast Food,57.68,3.0 / 5,Koramangala,Bengaluru ,8,No,,
ORD_1267,2023-10-08 20:41:00,,Meghana Foods,Continental,147.7,NEW,Marthahalli,Bengaluru ,2,No,,
ORD_1268,2023-12-25 22:36:00,,Leon Grill,Mughlai,112.09,,Banashankari,Bnegaluru,4,,,
ORD_1269,2023-11-02 12:09:00,2023-11-02 13:05:00,Burger King,Mexican,24.66,,Jayanagar,Bengaluru,5,,Yes,13.17
ORD_1270,2023-11-02 22:10:00,2023-11-02 23:12:00,Mainland China,Biryani,129.35,4.9/5,Banashankari,Bengaluru ,7,Yes,Yes,6.97
ORD_1271,2023-12-14 16:36:00,2023-12-14 17:04:00,Starbucks,North Indian,128.27,,Banashankari,Bnegaluru,3,No,Yes,14.88
ORD_1272,2023-10-12 23:31:00,,Corner House,Continental,49.71,3.0 / 5,Indiranagar,bengaluru,4,Yes,No,
ORD_1273,2023-10-22 07:54:00,,McD,Chinese,132.87,4.0/5,Kengeri,Bengaluru ,3,,,
ORD_1274,2023-12-30 00:21:00,,Burger King,Biryani,139.5,,Koramangala,Bengaluru ,6,,,
ORD_1275,2023-10-03 11:49:00,,Corner House,Fast Food,26.56,3.0 / 5,JP Nagar,Bengaluru,1,,,
ORD_1276,2023-12-11 11:28:00,,Vidyarthi Bhavan,Fast Food,14.6,4.7/5,Koramangala,bengaluru,5,,,
ORD_1277,2023-12-20 12:41:00,,Truffles,Desserts,86.4,NEW,Hebbal,Bnegaluru,4,No,,
ORD_1278,2023-11-02 18:58:00,,Sushi Zen,Italian,105.0,3.0 / 5,Basavanagudi,bengaluru,5,No,No,
ORD_1279,2023-11-17 21:52:00,2023-11-17 22:45:00,Leon Grill,Chinese,130.47,4.0/5,Jayanagar,Bengaluru,8,No,Yes,12.43
ORD_1280,2023-12-23 20:52:00,2023-12-23 21:34:00,Starbucks,Japanese,119.75,NEW,Electronic City,Bnegaluru,3,,Yes,12.3
ORD_1281,2023-10-26 12:05:00,,Taco Bell,Fast Food,28.84,NEW,Whitefield,Bnegaluru,6,,No,
ORD_1282,2023-10-05 08:12:00,,Corner House,Chinese,68.94,3.0 / 5,Electronic City,Bengaluru ,4,,,
ORD_1283,2023-11-12 14:00:00,,Empire Restaurant,Fast Food,105.9,NEW,Indiranagar,Bengaluru ,2,,,
ORD_1284,2023-10-22 08:58:00,,Mainland China,Mexican,121.63,,Whitefield,Bnegaluru,2,No,,
ORD_1285,2023-11-01 20:19:00,2023-11-01 21:19:00,Starbucks,Mughlai,127.01,,Basavanagudi,Bnegaluru,5,Yes,Yes,8.78
ORD_1286,2023-12-23 23:31:00,,Starbucks,Biryani,24.54,4.0/5,Electronic City,Bnegaluru,1,,,
ORD_1287,2023-11-20 20:13:00,,Meghana Foods,Biryani,49.21,2.4/5,Basavanagudi,Bengaluru,5,,,
ORD_1288,2023-11-07 06:21:00,,Leon Grill,Mexican,96.22,3.7/5,Whitefield,bengaluru,5,,No,
ORD_1289,2023-12-19 09:06:00,,Taco Bell,South Indian,9.72,3.0 / 5,Kengeri,bengaluru,6,No,No,
ORD_1290,2023-11-21 12:48:00,,Corner House,Fast Food,120.15,5.0/5,Banashankari,Bengaluru,8,No,No,
ORD_1291,2023-11-01 03:47:00,2023-11-01 04:15:00,Leon Grill,Mughlai,127.92,3.0 / 5,Koramangala,bengaluru,5,,Yes,13.43
ORD_1292,2023-10-27 07:45:00,,McD,Japanese,115.81,5.0/5,Whitefield,Bengaluru ,1,Yes,,
ORD_1293,2023-11-24 10:14:00,,Truffles,Continental,122.38,4.0/5,Indiranagar,bengaluru,3,,,
ORD_1294,2023-10-19 21:03:00,,Truffles,Indian,59.72,3.0 / 5,HSR Layout,Bnegaluru,1,Yes,,
ORD_1295,2023-10-03 11:42:00,,Vidyarthi Bhavan,Chinese,85.81,4.0/5,Indiranagar,Bengaluru ,3,Yes,,
ORD_1296,2023-10-19 12:24:00,2023-10-19 13:07:00,Toit,Chinese,37.26,,Whitefield,Bengaluru ,6,No,Yes,9.6
ORD_1297,2023-10-25 05:53:00,2023-10-25 06:34:00,Vidyarthi Bhavan,Mughlai,45.62,4.0/5,Electronic City,bengaluru,7,Yes,Yes,8.08
ORD_1298,2023-12-23 02:29:00,,Nandhini,Biryani,47.2,3.0 / 5,Electronic City,bengaluru,5,Yes,,
ORD_1299,2023-10-24 03:36:00,,Sushi Zen,Mughlai,39.01,3.0 / 5,Whitefield,Bengaluru,6,,,
ORD_1300,2023-11-20 18:36:00,,Sushi Zen,Continental,105.79,,Malleshwaram,bengaluru,4,,No,
ORD_1301,2023-11-24 07:43:00,,Pizza Hut,Indian,85.98,3.0 / 5,Banashankari,Bnegaluru,5,No,No,
ORD_1302,2023-10-17 06:30:00,,Taco Bell,Desserts,103.94,,Jayanagar,Bengaluru ,6,,,
ORD_1303,2023-10-22 12:19:00,,Mainland China,Mexican,47.56,3.0 / 5,BTM Layout,Bengaluru ,6,No,,
ORD_1304,2023-11-24 01:44:00,,Starbucks,North Indian,109.21,,RR Nagar,Bengaluru,1,No,,
ORD_1305,2023-11-06 19:27:00,2023-11-06 20:00:00,Vidyarthi Bhavan,Italian,22.46,4.0/5,Whitefield,Bengaluru,1,No,Yes,8.69
ORD_1306,2023-11-23 23:15:00,,Nandhini,Indian,97.46,NEW,BTM Layout,Bengaluru ,2,,,
ORD_1307,2023-10-23 04:35:00,,Meghana Foods,Italian,108.49,3.7/5,Hebbal,Bengaluru ,5,,,
ORD_1308,2023-12-09 18:41:00,,Burger King,Coffee,85.66,4.0/5,Indiranagar,bengaluru,4,,No,
ORD_1309,2023-11-09 04:18:00,,McD,Desserts,87.62,4.0/5,HSR Layout,Bengaluru,7,,,
ORD_1310,2023-11-28 03:59:00,,Meghana Foods,Continental,20.8,3.0 / 5,Indiranagar,Bnegaluru,3,,,
ORD_1311,2023-12-17 21:36:00,,Burger King,North Indian,131.69,NEW,JP Nagar,Bengaluru,2,,,
ORD_1312,2023-10-07 12:39:00,,Vidyarthi Bhavan,Italian,68.78,NEW,Whitefield,Bnegaluru,4,Yes,,
ORD_1313,2023-11-22 00:26:00,,Leon Grill,Biryani,8.84,4.3/5,BTM Layout,Bengaluru ,3,No,,
ORD_1314,2023-12-14 16:53:00,,Corner House,Desserts,12.13,4.0/5,BTM Layout,Bnegaluru,8,,,
ORD_1315,2023-12-13 01:40:00,2023-12-13 02:08:00,Starbucks,Fast Food,94.53,,Marthahalli,Bnegaluru,2,Yes,Yes,7.45
ORD_1316,2023-12-14 22:40:00,2023-12-14 23:00:00,Truffles,North Indian,63.04,NEW,Malleshwaram,Bengaluru,1,No,Yes,5.21
ORD_1317,2023-10-12 10:51:00,,Starbucks,Chinese,47.79,,Indiranagar,Bengaluru ,8,,No,
ORD_1318,2023-12-12 18:22:00,,Truffles,Coffee,35.28,3.0/5,Hebbal,Bengaluru,2,No,,
ORD_1319,2023-10-05 11:04:00,,Mainland China,South Indian,71.79,NEW,Marthahalli,bengaluru,7,,No,
ORD_1320,2023-10-01 05:47:00,2023-10-01 06:12:00,Toit,Mexican,89.66,NEW,Koramangala,bengaluru,3,Yes,Yes,4.92
ORD_1321,2023-12-21 02:47:00,2023-12-21 03:02:00,Starbucks,South Indian,99.2,3.0 / 5,BTM Layout,Bnegaluru,7,,Yes,14.66
ORD_1322,2023-10-29 07:01:00,2023-10-29 07:17:00,Burger King,Japanese,22.45,3.0 / 5,Whitefield,Bengaluru,6,No,Yes,11.34
ORD_1323,2023-10-06 17:41:00,,Meghana Foods,Continental,54.52,4.0/5,Koramangala,Bengaluru,8,,,
ORD_1324,2023-12-29 14:47:00,,Vidyarthi Bhavan,Mughlai,66.62,NEW,HSR Layout,Bnegaluru,2,Yes,,
ORD_1325,2023-10-14 12:10:00,2023-10-14 13:09:00,Vidyarthi Bhavan,Italian,42.87,2.3/5,HSR Layout,bengaluru,7,Yes,Yes,3.21
ORD_1326,2023-10-22 08:11:00,,Pizza Hut,South Indian,44.9,3.0 / 5,HSR Layout,Bengaluru,1,Yes,No,
ORD_1327,2023-11-09 09:43:00,,McD,Indian,106.01,3.0 / 5,Basavanagudi,Bengaluru ,1,,,
ORD_1328,2023-11-07 00:59:00,2023-11-07 01:43:00,Sushi Zen,South Indian,103.0,,BTM Layout,Bengaluru ,4,,Yes,11.15
ORD_1329,2023-11-14 21:24:00,2023-11-14 21:58:00,Meghana Foods,Continental,72.11,,Indiranagar,Bengaluru ,5,,Yes,14.49
ORD_1330,2023-12-04 04:06:00,2023-12-04 04:55:00,Vidyarthi Bhavan,Coffee,98.47,NEW,Malleshwaram,Bnegaluru,3,No,Yes,9.11
ORD_1331,2023-12-22 09:33:00,,Leon Grill,Biryani,38.69,4.0/5,RR Nagar,Bnegaluru,2,Yes,,
ORD_1332,2023-10-16 07:15:00,,Sushi Zen,Chinese,30.29,4.4/5,JP Nagar,Bnegaluru,1,,,
ORD_1333,2023-10-19 09:23:00,2023-10-19 09:38:00,Pizza Hut,Desserts,71.91,4.0/5,Koramangala,Bnegaluru,4,,Yes,5.32
ORD_1334,2023-12-29 00:56:00,,Corner House,Continental,106.95,4.0/5,Malleshwaram,bengaluru,6,Yes,,
